lat,lng,province,province_id,region,region_id,date,month,season,hazard_type,hazard_type_id,base_flood_risk,base_landslide_risk,base_storm_risk,weather_avg_temp,weather_max_temp,weather_min_temp,weather_total_precip_30d,weather_max_daily_precip,weather_avg_wind,weather_max_wind,weather_days_with_rain,weather_days_heavy_rain,risk_level
13.025533,107.764546,Đắk Lắk,41,highlands,2,2023-03-17,3,0,flood,0,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
16.433043,108.007706,Đà Nẵng,31,central,1,2023-04-02,4,0,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
18.78294,104.511474,Nghệ An,26,central,1,2021-02-16,2,0,storm,2,5,4,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.984579,107.374792,Bà Rịa-Vũng Tàu,49,south,3,2020-08-14,8,2,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
19.580758,104.603539,Nghệ An,26,central,1,2022-12-02,12,1,landslide,1,5,4,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.038669,105.698952,Hưng Yên,20,north,0,2020-06-06,6,2,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.477364,106.752039,Bình Dương,47,south,3,2022-08-13,8,2,landslide,1,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.162728,106.551469,Trà Vinh,53,south,3,2021-10-26,10,2,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.255612,106.587243,Tiền Giang,51,south,3,2020-01-25,1,0,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
17.178442,107.219348,Quảng Trị,29,central,1,2021-09-09,9,2,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.13542,105.477256,Hòa Bình,8,north,0,2023-07-26,7,2,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.44292,107.047803,Bà Rịa-Vũng Tàu,49,south,3,2022-05-08,5,1,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.802817,105.110259,Hà Giang,14,north,0,2023-08-03,8,2,storm,2,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.417252,105.684809,Bắc Kạn,12,north,0,2021-04-03,4,0,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.907104,104.711544,Hà Giang,14,north,0,2023-08-27,8,2,flood,0,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.687301,106.682155,Bắc Giang,17,north,0,2020-02-11,2,0,flood,0,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.23593,104.749995,Cà Mau,62,south,3,2021-10-02,10,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.779056,108.954517,Khánh Hòa,36,central,1,2023-10-26,10,2,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.483417,107.330095,Thừa Thiên Huế,30,central,1,2021-08-05,8,2,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.058344,105.104125,Cà Mau,62,south,3,2020-12-09,12,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.640905,108.352389,Đắk Lắk,41,highlands,2,2023-10-11,10,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
17.187601,107.22057,Quảng Trị,29,central,1,2023-01-06,1,0,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.694882,106.948533,Bình Phước,45,south,3,2021-01-07,1,0,storm,2,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.833234,106.220227,Tiền Giang,51,south,3,2020-07-23,7,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.373552,106.159682,Bình Dương,47,south,3,2020-03-05,3,0,storm,2,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.530349,103.795497,Lai Châu,7,north,0,2021-07-17,7,2,landslide,1,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
13.528854,109.637988,Bình Định,34,central,1,2020-11-09,11,1,storm,2,4,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
22.38446,105.809472,Bắc Kạn,12,north,0,2020-11-27,11,1,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.564997,105.972071,Thái Nguyên,9,north,0,2023-09-21,9,2,landslide,1,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
11.38146,106.058117,Tây Ninh,46,south,3,2021-02-11,2,0,flood,0,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.679075,105.687529,Vĩnh Long,54,south,3,2020-01-24,1,0,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.420462,105.863998,Cần Thơ,58,south,3,2020-08-02,8,2,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.919972,108.431594,Quảng Ngãi,33,central,1,2023-07-29,7,2,landslide,1,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.557501,103.829628,Sơn La,6,north,0,2023-02-02,2,0,storm,2,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.104494,105.882075,Hưng Yên,20,north,0,2020-02-12,2,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.972112,107.705323,Gia Lai,40,highlands,2,2020-08-20,8,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
16.696446,107.672142,Thừa Thiên Huế,30,central,1,2021-10-09,10,2,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.663745,105.419581,Đồng Tháp,55,south,3,2020-08-02,8,2,storm,2,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.121047,109.503491,Khánh Hòa,36,central,1,2023-02-11,2,0,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.232071,105.940206,Bạc Liêu,61,south,3,2023-01-07,1,0,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.243728,104.970865,Yên Bái,4,north,0,2021-02-12,2,0,flood,0,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.025875,105.643793,Phú Thọ,15,north,0,2023-01-13,1,0,landslide,1,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.865863,107.445007,Quảng Ninh,2,north,0,2021-12-03,12,1,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
19.021212,105.161268,Nghệ An,26,central,1,2021-09-15,9,2,landslide,1,5,4,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
17.540358,106.897709,Quảng Bình,28,central,1,2022-05-28,5,1,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
13.782408,108.462016,Gia Lai,40,highlands,2,2021-06-26,6,2,flood,0,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
22.323185,106.42096,Lạng Sơn,10,north,0,2023-05-25,5,1,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.946289,106.91891,Lạng Sơn,10,north,0,2023-11-11,11,1,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
15.08722,108.018289,Quảng Nam,32,central,1,2021-07-05,7,2,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
16.339351,106.730762,Quảng Trị,29,central,1,2020-05-06,5,1,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
16.106312,107.823393,Thừa Thiên Huế,30,central,1,2023-04-26,4,0,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.879545,106.409115,Tây Ninh,46,south,3,2021-10-02,10,2,landslide,1,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.672891,106.729643,Hải Phòng,1,north,0,2023-10-16,10,2,flood,0,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
15.775882,108.197864,Quảng Nam,32,central,1,2023-02-22,2,0,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.764189,105.931788,Bắc Kạn,12,north,0,2021-10-26,10,2,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.228722,107.757077,Bình Thuận,38,central,1,2022-03-02,3,0,storm,2,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.417752,108.38064,Đà Nẵng,31,central,1,2023-12-02,12,1,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
13.968216,108.946137,Bình Định,34,central,1,2020-08-13,8,2,flood,0,4,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
22.31881,106.551421,Lạng Sơn,10,north,0,2023-04-03,4,0,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.238334,108.763399,Khánh Hòa,36,central,1,2021-07-21,7,2,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.704884,105.157977,Phú Thọ,15,north,0,2023-01-19,1,0,landslide,1,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.411594,105.694694,Cà Mau,62,south,3,2022-07-24,7,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.713105,107.053871,Lạng Sơn,10,north,0,2022-04-01,4,0,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.501831,106.435839,Bến Tre,52,south,3,2022-10-08,10,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
17.97554,105.827066,Hà Tĩnh,27,central,1,2020-02-21,2,0,landslide,1,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
22.749765,103.771293,Lào Cai,3,north,0,2022-04-30,4,0,landslide,1,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.845558,107.755005,Bình Thuận,38,central,1,2021-06-01,6,2,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.550296,104.492873,Yên Bái,4,north,0,2020-01-18,1,0,flood,0,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
15.311976,109.081855,Quảng Ngãi,33,central,1,2023-09-24,9,2,flood,0,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.594851,107.188086,Bình Phước,45,south,3,2020-11-20,11,1,storm,2,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.820259,106.307619,Nam Định,23,north,0,2022-05-03,5,1,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.660298,106.021846,Bắc Ninh,18,north,0,2020-03-13,3,0,storm,2,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.794496,106.270231,Sóc Trăng,60,south,3,2020-05-27,5,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.975617,104.907288,Phú Thọ,15,north,0,2022-10-07,10,2,flood,0,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
12.66075,108.644365,Đắk Lắk,41,highlands,2,2020-04-25,4,0,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.991838,105.368518,Hà Giang,14,north,0,2023-06-17,6,2,flood,0,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
18.449349,105.877674,Hà Tĩnh,27,central,1,2021-12-18,12,1,storm,2,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.916215,105.857528,Hà Nội,0,north,0,2021-07-16,7,2,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
12.903054,108.623938,Phú Yên,35,central,1,2022-06-07,6,2,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.672159,107.045502,Bà Rịa-Vũng Tàu,49,south,3,2023-12-03,12,1,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.186994,107.9688,Kon Tum,39,highlands,2,2020-10-29,10,2,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.770472,106.627072,Quảng Trị,29,central,1,2023-03-30,3,0,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.389346,105.318282,An Giang,56,south,3,2022-11-12,11,1,landslide,1,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.251546,106.054571,Tây Ninh,46,south,3,2020-08-01,8,2,flood,0,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.917582,104.313882,Sơn La,6,north,0,2021-09-01,9,2,landslide,1,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.483903,109.094271,Ninh Thuận,37,central,1,2021-03-02,3,0,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.584398,105.334903,Bạc Liêu,61,south,3,2020-05-07,5,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.795926,105.458172,Bắc Kạn,12,north,0,2021-06-18,6,2,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
14.983935,108.304407,Quảng Ngãi,33,central,1,2020-02-19,2,0,flood,0,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.252969,106.150271,Thái Bình,21,north,0,2022-12-01,12,1,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.800966,107.211938,Bà Rịa-Vũng Tàu,49,south,3,2022-12-29,12,1,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.725921,106.369772,Bến Tre,52,south,3,2021-08-17,8,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
13.185761,108.757724,Phú Yên,35,central,1,2020-11-17,11,1,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.519801,106.436725,Thái Bình,21,north,0,2020-11-03,11,1,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.982804,106.402771,Tây Ninh,46,south,3,2022-05-20,5,1,landslide,1,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.92025,107.940389,Kon Tum,39,highlands,2,2023-12-09,12,1,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.927825,107.130795,Bà Rịa-Vũng Tàu,49,south,3,2020-02-26,2,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.975227,108.806677,Lâm Đồng,43,highlands,2,2022-01-02,1,0,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.860715,106.346074,Thái Bình,21,north,0,2020-05-04,5,1,landslide,1,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.77324,105.759526,Hưng Yên,20,north,0,2023-11-09,11,1,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.318945,106.169291,TP.HCM,44,south,3,2023-12-26,12,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
13.128471,108.370358,Đắk Lắk,41,highlands,2,2022-12-11,12,1,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.824375,105.69626,Hậu Giang,59,south,3,2020-03-19,3,0,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.038638,103.151346,Điện Biên,5,north,0,2020-12-22,12,1,landslide,1,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.926104,105.603368,An Giang,56,south,3,2022-10-01,10,2,storm,2,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.903537,106.387781,Hải Dương,19,north,0,2020-09-10,9,2,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.63782,107.544116,Bà Rịa-Vũng Tàu,49,south,3,2020-12-06,12,1,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.390409,107.187256,Hải Phòng,1,north,0,2023-05-24,5,1,landslide,1,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.567668,105.586203,Ninh Bình,24,north,0,2022-10-09,10,2,storm,2,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.688767,105.602402,Hưng Yên,20,north,0,2021-12-21,12,1,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.092568,107.231461,Đồng Nai,48,south,3,2021-03-02,3,0,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.63888,104.845285,Kiên Giang,57,south,3,2020-11-10,11,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.449803,106.901125,Lạng Sơn,10,north,0,2023-04-16,4,0,flood,0,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.656622,107.344048,Quảng Trị,29,central,1,2020-11-27,11,1,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.407122,106.419455,Bắc Ninh,18,north,0,2021-10-30,10,2,landslide,1,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.538448,106.133012,Bạc Liêu,61,south,3,2022-09-13,9,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.782567,108.994469,Quảng Ngãi,33,central,1,2021-10-13,10,2,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
12.920034,108.364999,Đắk Lắk,41,highlands,2,2022-09-06,9,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
11.382834,108.706251,Ninh Thuận,37,central,1,2020-04-09,4,0,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
15.468675,108.795333,Quảng Ngãi,33,central,1,2020-10-16,10,2,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.073509,104.979475,Hòa Bình,8,north,0,2022-03-31,3,0,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.196316,106.200354,Long An,50,south,3,2020-06-11,6,2,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
23.139788,106.280639,Cao Bằng,11,north,0,2023-01-06,1,0,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.176241,105.826699,Hòa Bình,8,north,0,2020-03-07,3,0,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.682788,108.717576,Phú Yên,35,central,1,2021-03-08,3,0,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.242195,105.812359,Sóc Trăng,60,south,3,2020-10-11,10,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
22.519001,106.531385,Cao Bằng,11,north,0,2022-08-23,8,2,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.607586,106.363819,Hải Dương,19,north,0,2021-01-10,1,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
8.708565,105.478476,Cà Mau,62,south,3,2021-05-23,5,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.604891,103.43612,Điện Biên,5,north,0,2021-08-20,8,2,storm,2,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.730445,103.709231,Sơn La,6,north,0,2023-01-16,1,0,storm,2,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.545585,107.596835,Đồng Nai,48,south,3,2022-01-02,1,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.640468,106.382543,Long An,50,south,3,2020-06-06,6,2,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.052528,108.235387,Bình Thuận,38,central,1,2020-02-02,2,0,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.859099,106.921236,Bà Rịa-Vũng Tàu,49,south,3,2020-03-25,3,0,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
8.673508,105.012297,Cà Mau,62,south,3,2023-12-03,12,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.30459,103.428981,Lai Châu,7,north,0,2020-03-02,3,0,flood,0,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.768884,105.496488,Bạc Liêu,61,south,3,2023-07-27,7,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.634947,106.327819,Bắc Ninh,18,north,0,2023-04-02,4,0,landslide,1,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
19.973186,105.732693,Thanh Hóa,25,central,1,2021-05-31,5,1,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.411064,106.048985,Thái Bình,21,north,0,2020-10-11,10,2,landslide,1,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.456133,105.127646,An Giang,56,south,3,2020-03-08,3,0,flood,0,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.191873,103.574551,Sơn La,6,north,0,2022-02-13,2,0,landslide,1,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
22.038974,106.107195,Thái Nguyên,9,north,0,2023-12-25,12,1,landslide,1,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
15.031111,108.873821,Quảng Ngãi,33,central,1,2020-08-29,8,2,landslide,1,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
14.157966,108.426331,Gia Lai,40,highlands,2,2021-05-15,5,1,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
15.568092,108.302686,Quảng Nam,32,central,1,2023-06-18,6,2,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
15.618637,108.517949,Đà Nẵng,31,central,1,2022-10-30,10,2,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.639276,106.248126,Tây Ninh,46,south,3,2021-01-11,1,0,flood,0,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.094345,106.057436,Hà Nam,22,north,0,2021-09-04,9,2,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
17.918536,106.604081,Quảng Bình,28,central,1,2023-06-03,6,2,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
12.20094,107.337549,Đắk Nông,42,highlands,2,2023-07-28,7,2,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
13.248937,109.149902,Phú Yên,35,central,1,2021-04-28,4,0,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.742957,106.200198,Ninh Bình,24,north,0,2023-10-20,10,2,landslide,1,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.990435,106.615224,Lạng Sơn,10,north,0,2021-12-18,12,1,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.573088,105.567655,Phú Thọ,15,north,0,2020-03-20,3,0,storm,2,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.789048,106.170684,Bắc Ninh,18,north,0,2022-02-16,2,0,landslide,1,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.42191,108.778345,Ninh Thuận,37,central,1,2021-10-24,10,2,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
15.480322,109.287537,Quảng Ngãi,33,central,1,2020-06-30,6,2,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.709444,105.24556,Hậu Giang,59,south,3,2023-11-06,11,1,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.894009,105.943521,Nam Định,23,north,0,2023-08-20,8,2,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
11.880024,106.539286,Bình Phước,45,south,3,2020-02-19,2,0,flood,0,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.314991,105.904034,Hà Nam,22,north,0,2022-02-06,2,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.91163,109.360541,Ninh Thuận,37,central,1,2022-08-02,8,2,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.979925,105.532595,Hà Nội,0,north,0,2022-08-15,8,2,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.637706,105.46785,Hậu Giang,59,south,3,2021-04-19,4,0,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.670454,106.652827,Trà Vinh,53,south,3,2020-10-18,10,2,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.445965,107.453641,Bà Rịa-Vũng Tàu,49,south,3,2023-01-07,1,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.712495,105.448382,Phú Thọ,15,north,0,2023-10-20,10,2,flood,0,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
22.526602,105.145791,Hà Giang,14,north,0,2021-02-16,2,0,flood,0,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.220234,108.481972,Đà Nẵng,31,central,1,2021-03-25,3,0,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
